2theta,intensity
22.146439667758145,198.78613067935717
22.19642400738841,183.17609145236574
22.246408375336873,187.20702451138507
22.29639277160288,204.01886386595004
22.346377196185767,194.30635463215378
22.39636164908487,192.61265770230696
22.446346130299528,185.73422478511893
22.496330639829065,177.74263793439493
22.546315177672824,180.69823465514645
22.596299743830127,193.42238970941662
22.646284338300315,180.54543962213032
22.6962689610827,165.99622760739962
22.746253612176623,175.27146188155461
22.7962382915814,169.67126496216187
22.846222999296362,149.87097570481657
22.896207735320818,173.6699922833301
22.946192499654103,168.1185415764877
22.996177292295524,181.7893311595232
23.04616211324441,148.10079850354055
23.096146962500065,161.2045265890038
23.146131840061813,144.2119841275989
23.19611674592897,150.40072178162575
23.246101680100836,164.32743807302566
23.29608664257673,159.9367459907038
23.346071633355955,153.46660483987137
23.396056652437817,145.36529777847872
23.446041699821638,177.9888078256949
23.496026775506703,144.01045964830422
23.546011879492323,128.37187419168723
23.595997011777804,156.3807945044212
23.64598217236244,154.16708064885998
23.69596736124553,134.32784047099125
23.745952578426373,142.4817490693662
23.79593782390426,147.45317030226533
23.845923097678497,138.71750985153693
23.89590839974836,138.55182810849513
23.945893730113156,149.45925571013953
23.995879088772167,133.58355672682563
24.045864475724684,134.47821231385603
24.09584989096999,134.07366765203162
24.145835334507375,116.48515619391299
24.19582080633612,139.96258120097107
24.245806306455513,133.16886708093185
24.295791834864822,155.25527576170313
24.34577739156334,125.70036417447129
24.395762976550344,124.8894553959779
24.445748589825108,133.71249506355355
24.495734231386905,144.68580696793902
24.54571990123501,131.19081419100795
24.595705599368696,123.144193141984
24.64569132578724,118.07140919672815
24.695677080489894,118.1816255489091
24.745662863475946,104.18413121549918
24.79564867474465,114.17726352676355
24.84563451429528,112.3182286523028
24.895620382127095,107.25995050235895
24.945606278239353,103.32674791848899
24.99559220263132,113.23762999861259
25.045578155302263,111.96879595393523
25.09556413625142,114.01703685452644
25.14555014547806,118.21531501309579
25.19553618298144,114.50911978658182
